,Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
5335,3,0,3020000.0,1,2.6,3121.0,3.0,2.0,2.0,389.0,151.96764988779805,1964.6842169408897,31,-37.8214,144.9951,2,14949.0
5336,3,0,1346000.0,1,2.6,3121.0,2.0,1.0,1.0,207.0,151.96764988779805,1964.6842169408897,31,-37.8215,145.0132,2,14949.0
5337,1,2,380000.0,0,2.6,3121.0,1.0,1.0,1.0,0.0,44.0,2012.0,31,-37.8127,145.0094,2,14949.0
5338,2,2,680000.0,1,2.6,3121.0,2.0,1.0,1.0,0.0,52.0,2012.0,31,-37.823,144.9982,2,14949.0
5339,2,1,1081000.0,1,2.6,3121.0,2.0,1.0,1.0,126.0,115.0,1995.0,31,-37.814,145.006,2,14949.0
5340,2,0,860000.0,1,2.6,3121.0,2.0,2.0,0.0,74.0,95.0,2000.0,31,-37.8207,145.0053,2,14949.0
5341,3,0,1820000.0,1,2.6,3121.0,3.0,1.0,1.0,410.0,151.96764988779805,1900.0,31,-37.8292,145.0029,2,14949.0
5342,2,0,905000.0,1,2.6,3121.0,2.0,1.0,0.0,139.0,54.0,1920.0,31,-37.8118,144.9937,2,14949.0
5343,2,2,691000.0,1,2.6,3121.0,2.0,2.0,1.0,0.0,85.0,2008.0,31,-37.8231,144.9906,2,14949.0
5344,3,0,1088000.0,1,2.6,3121.0,3.0,3.0,2.0,168.0,120.0,1915.0,31,-37.8126,145.0064,2,14949.0
5345,3,1,911000.0,1,2.6,3121.0,3.0,2.0,1.0,0.0,110.0,2000.0,31,-37.8238,145.0072,2,14949.0
5346,4,0,3001000.0,1,2.6,3121.0,2.0,3.0,1.0,544.0,241.0,1920.0,31,-37.8152,144.9922,2,14949.0
5347,2,2,638000.0,1,2.6,3121.0,2.0,2.0,1.0,0.0,77.0,2008.0,31,-37.821999999999996,145.0104,2,14949.0
5348,2,0,951000.0,1,2.6,3121.0,2.0,1.0,0.0,108.0,151.96764988779805,1905.0,31,-37.8259,145.0089,2,14949.0
5349,2,0,912000.0,1,2.6,3121.0,2.0,1.0,2.0,204.0,151.96764988779805,1964.6842169408897,31,-37.821,145.0082,2,14949.0
5350,1,2,415000.0,1,2.6,3121.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8234,144.9985,2,14949.0
5351,3,0,1285000.0,1,2.6,3121.0,4.0,2.0,1.0,133.0,151.96764988779805,1964.6842169408897,31,-37.8246,145.0012,2,14949.0
5352,2,0,1220000.0,1,2.6,3121.0,2.0,1.0,1.0,219.0,151.96764988779805,1964.6842169408897,31,-37.8203,145.01,2,14949.0
5353,3,0,900000.0,1,2.6,3121.0,3.0,3.0,1.0,58.0,60.0,2009.0,31,-37.8139,145.0012,2,14949.0
5354,3,0,1695000.0,1,2.6,3121.0,3.0,1.0,3.0,210.0,118.0,1900.0,31,-37.8247,145.0001,2,14949.0
5355,3,0,1365000.0,1,2.6,3121.0,3.0,1.0,1.0,301.0,110.0,1935.0,31,-37.8134,145.0055,2,14949.0
5356,2,0,1088000.0,1,2.6,3121.0,2.0,1.0,0.0,158.0,151.96764988779805,1964.6842169408897,31,-37.8239,145.0045,2,14949.0
5357,3,0,1765000.0,1,2.6,3121.0,4.0,1.0,2.0,332.0,151.96764988779805,1964.6842169408897,31,-37.8232,145.0014,2,14949.0
5358,2,0,1045000.0,1,2.6,3121.0,2.0,1.0,2.0,200.0,90.0,1900.0,31,-37.8294,145.0029,2,14949.0
5359,4,0,1591000.0,1,2.6,3121.0,4.0,2.0,1.0,263.0,145.0,1900.0,31,-37.8261,145.0127,2,14949.0
5360,1,2,402000.0,1,2.6,3121.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,31,-37.813,144.993,2,14949.0
5361,3,0,1275000.0,1,2.6,3121.0,3.0,2.0,1.0,132.0,95.0,1900.0,31,-37.821999999999996,145.0041,2,14949.0
5362,2,0,1035000.0,1,2.6,3121.0,2.0,1.0,0.0,100.0,151.96764988779805,1964.6842169408897,31,-37.8139,145.0042,2,14949.0
5363,3,0,2000000.0,4,2.6,3121.0,3.0,2.0,0.0,194.0,151.96764988779805,1964.6842169408897,31,-37.8246,144.9967,2,14949.0
5364,3,2,931000.0,1,2.6,3121.0,3.0,2.0,2.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8128,145.0139,2,14949.0
5365,3,0,2640000.0,1,2.6,3121.0,3.0,1.0,1.0,309.0,151.96764988779805,1964.6842169408897,31,-37.82,145.0054,2,14949.0
5366,2,1,842000.0,1,2.6,3121.0,2.0,2.0,1.0,0.0,2.0,1964.6842169408897,31,-37.8145,145.0014,2,14949.0
5367,4,0,1510000.0,0,2.6,3121.0,4.0,2.0,0.0,0.0,171.0,1900.0,31,-37.8206,145.0099,2,14949.0
5368,3,0,1550000.0,4,2.6,3121.0,3.0,2.0,1.0,131.0,76.0,1900.0,31,-37.8132,144.9929,2,14949.0
5369,3,0,1456000.0,1,2.6,3121.0,3.0,2.0,1.0,157.0,141.0,1900.0,31,-37.8225,145.0029,2,14949.0
5370,2,0,1145000.0,1,2.6,3121.0,2.0,1.0,0.0,170.0,151.96764988779805,1910.0,31,-37.8226,145.0064,2,14949.0
5371,2,1,810000.0,3,2.6,3121.0,2.0,1.0,1.0,94.0,151.96764988779805,1964.6842169408897,31,-37.8201,144.9927,2,14949.0
5372,3,0,1100000.0,0,2.6,3121.0,3.0,2.0,1.0,66.0,118.0,2013.0,31,-37.8181,145.007,2,14949.0
5373,2,0,1220000.0,1,2.6,3121.0,2.0,1.0,2.0,198.0,151.96764988779805,1964.6842169408897,31,-37.8244,145.0046,2,14949.0
5374,2,1,895000.0,1,2.6,3121.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8209,145.0014,2,14949.0
5375,2,0,1430000.0,1,2.6,3121.0,2.0,1.0,2.0,292.0,151.96764988779805,1964.6842169408897,31,-37.8218,145.0089,2,14949.0
5376,2,0,1045000.0,1,2.6,3121.0,2.0,1.0,1.0,138.0,81.0,1890.0,31,-37.8218,145.0132,2,14949.0
5377,3,0,2000000.0,1,2.6,3121.0,3.0,2.0,1.0,217.0,180.0,1910.0,31,-37.8158,144.9931,2,14949.0
5378,2,2,646000.0,1,2.6,3121.0,2.0,1.0,1.0,0.0,70.0,1993.0,31,-37.8333,144.998,2,14949.0
5379,2,2,660000.0,0,2.6,3121.0,2.0,2.0,1.0,0.0,76.0,2013.0,31,-37.8166,145.0036,2,14949.0
5380,2,0,1145000.0,1,2.6,3121.0,2.0,1.0,1.0,197.0,80.0,1960.0,31,-37.8215,145.0054,2,14949.0
5381,1,2,380000.0,0,2.6,3121.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8331,144.9975,2,14949.0
5382,3,0,1285000.0,1,2.6,3121.0,3.0,2.0,1.0,123.0,151.96764988779805,1964.6842169408897,31,-37.8267,145.0122,2,14949.0
5383,4,0,905000.0,1,2.6,3121.0,4.0,1.0,0.0,254.0,124.0,1890.0,31,-37.8201,144.9898,2,14949.0
5384,2,2,750000.0,1,2.6,3121.0,2.0,2.0,1.0,0.0,104.0,2000.0,31,-37.8128,145.0133,2,14949.0
5385,2,2,604000.0,3,2.6,3121.0,2.0,2.0,2.0,0.0,75.0,2009.0,31,-37.8189,145.0131,2,14949.0
5386,4,0,1645000.0,1,2.6,3121.0,4.0,2.0,1.0,249.0,214.0,1970.0,31,-37.8147,145.0084,2,14949.0
5387,3,2,945000.0,1,2.6,3121.0,3.0,2.0,1.0,0.0,151.96764988779805,1999.0,31,-37.833,144.997,2,14949.0
5388,1,2,306000.0,1,2.6,3121.0,1.0,1.0,1.0,0.0,40.0,1965.0,31,-37.8242,145.0026,2,14949.0
5389,3,0,1270000.0,1,2.6,3121.0,2.0,1.0,1.0,181.0,102.0,1900.0,31,-37.8203,145.0092,2,14949.0
5390,3,1,975000.0,0,2.6,3121.0,3.0,1.0,1.0,383.0,151.96764988779805,1993.0,31,-37.8248,144.9976,2,14949.0
5391,2,0,1105000.0,1,2.6,3121.0,2.0,2.0,1.0,55.0,151.96764988779805,1964.6842169408897,31,-37.8159,145.0033,2,14949.0
5392,2,0,965000.0,1,2.6,3121.0,2.0,1.0,0.0,158.0,151.96764988779805,1900.0,31,-37.8201,145.007,2,14949.0
5393,2,2,620000.0,0,2.6,3121.0,2.0,2.0,1.0,650.0,151.96764988779805,2011.0,31,-37.8195,145.0103,2,14949.0
5394,3,0,1100000.0,1,2.6,3121.0,2.0,2.0,1.0,126.0,151.96764988779805,1964.6842169408897,31,-37.8208,145.0013,2,14949.0
5395,1,2,450000.0,3,2.6,3121.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8231,144.9906,2,14949.0
5396,3,0,1850000.0,1,2.6,3121.0,2.0,2.0,1.0,203.0,112.0,1900.0,31,-37.8214,145.0132,2,14949.0
5397,3,0,1650000.0,1,2.6,3121.0,3.0,2.0,1.0,312.0,141.0,1920.0,31,-37.8217,145.007,2,14949.0
5398,3,0,1320000.0,1,2.6,3121.0,3.0,2.0,2.0,171.0,118.0,1890.0,31,-37.8166,144.9987,2,14949.0
5399,3,0,1651000.0,1,2.6,3121.0,3.0,2.0,1.0,192.0,111.0,1900.0,31,-37.8212,144.9985,2,14949.0
5400,3,0,1032000.0,1,2.6,3121.0,3.0,1.0,0.0,128.0,151.96764988779805,1964.6842169408897,31,-37.8198,145.0026,2,14949.0
5401,3,0,915000.0,1,2.6,3121.0,4.0,3.0,1.0,140.0,151.96764988779805,1964.6842169408897,31,-37.8148,144.9912,2,14949.0
5402,3,0,1075000.0,1,2.6,3121.0,3.0,1.0,0.0,148.0,151.96764988779805,1964.6842169408897,31,-37.8194,145.0024,2,14949.0
5403,4,0,1800000.0,0,2.6,3121.0,4.0,2.0,0.0,288.0,193.0,1900.0,31,-37.8268,145.0129,2,14949.0
5404,3,2,791500.0,1,2.6,3121.0,3.0,2.0,2.0,0.0,104.0,2005.0,31,-37.8189,145.0131,2,14949.0
5405,3,0,1600000.0,1,2.6,3121.0,3.0,2.0,2.0,80.0,144.0,1850.0,31,-37.8233,144.9947,2,14949.0
5406,2,1,1200000.0,3,2.6,3121.0,2.0,2.0,1.0,170.0,89.0,1940.0,31,-37.8229,144.9931,2,14949.0
5407,3,0,1555000.0,1,2.6,3121.0,3.0,2.0,1.0,189.0,164.0,1900.0,31,-37.82,144.9987,2,14949.0
5408,3,0,1361000.0,1,2.6,3121.0,3.0,2.0,1.0,99.0,102.0,1964.6842169408897,31,-37.8249,144.9976,2,14949.0
5409,3,0,1540000.0,1,2.6,3121.0,3.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8214,145.0119,2,14949.0
5410,3,1,1582000.0,1,2.6,3121.0,3.0,3.0,2.0,119.0,184.0,2005.0,31,-37.8278,144.9984,2,14949.0
5411,2,2,712000.0,1,2.6,3121.0,2.0,1.0,1.0,0.0,151.96764988779805,2012.0,31,-37.823,144.9982,2,14949.0
5412,3,0,2055000.0,3,2.6,3121.0,3.0,1.0,1.0,331.0,121.0,1960.0,31,-37.8263,145.0085,2,14949.0
5413,3,1,1012000.0,1,2.6,3121.0,3.0,2.0,1.0,80.0,151.96764988779805,1964.6842169408897,31,-37.8155,145.0061,2,14949.0
5414,3,0,1570000.0,1,2.6,3121.0,3.0,1.0,2.0,248.0,151.96764988779805,1964.6842169408897,31,-37.8198,144.9899,2,14949.0
5415,3,0,1345000.0,1,2.6,3121.0,3.0,1.0,1.0,209.0,128.0,1900.0,31,-37.8206,144.9913,2,14949.0
5416,1,2,410000.0,0,2.6,3121.0,1.0,1.0,1.0,0.0,60.0,2008.0,31,-37.821999999999996,145.0104,2,14949.0
5417,2,2,696000.0,1,2.6,3121.0,2.0,2.0,1.0,0.0,68.0,2008.0,31,-37.821999999999996,145.0104,2,14949.0
5418,3,0,1350000.0,4,2.6,3121.0,3.0,2.0,2.0,133.0,174.0,2000.0,31,-37.8183,145.0079,2,14949.0
5419,3,0,1405000.0,1,2.6,3121.0,3.0,1.0,2.0,212.0,151.96764988779805,1964.6842169408897,31,-37.8302,144.9993,2,14949.0
5420,1,2,362000.0,1,2.6,3121.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8127,145.0094,2,14949.0
5421,2,2,760000.0,1,2.6,3121.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,31,-37.833,144.997,2,14949.0
5422,2,2,807000.0,1,2.6,3121.0,2.0,2.0,2.0,0.0,106.0,2000.0,31,-37.8128,145.0139,2,14949.0
5423,3,0,1495000.0,1,2.6,3121.0,3.0,2.0,1.0,159.0,151.96764988779805,1964.6842169408897,31,-37.8195,144.9974,2,14949.0
5424,3,0,1410000.0,1,2.6,3121.0,3.0,1.0,0.0,224.0,151.96764988779805,1964.6842169408897,31,-37.8199,145.0017,2,14949.0
5425,1,2,385000.0,4,2.6,3121.0,1.0,1.0,1.0,0.0,50.0,2005.0,31,-37.8331,144.9975,2,14949.0
5426,2,0,1150000.0,3,2.6,3121.0,2.0,1.0,0.0,156.0,80.0,1900.0,31,-37.8209,145.0052,2,14949.0
5427,3,0,1400000.0,0,2.6,3121.0,3.0,1.0,2.0,0.0,151.96764988779805,1964.6842169408897,31,-37.8211,145.0114,2,14949.0
5428,4,0,1775000.0,1,2.6,3121.0,4.0,1.0,0.0,434.0,144.0,1900.0,31,-37.8185,145.0061,2,14949.0
5429,1,2,360000.0,1,2.6,3121.0,1.0,1.0,1.0,1332.0,151.96764988779805,1964.6842169408897,31,-37.8181,144.9901,2,14949.0
5430,3,0,1270000.0,1,2.6,3121.0,3.0,1.0,1.0,152.0,92.0,1910.0,31,-37.8219,145.0096,2,14949.0
5431,2,0,827500.0,1,2.6,3121.0,2.0,1.0,0.0,127.0,72.0,1900.0,31,-37.8251,145.0063,2,14949.0
5432,4,0,1500000.0,0,2.6,3121.0,4.0,2.0,1.0,162.0,89.0,1964.6842169408897,31,-37.8252,145.0013,2,14949.0
5433,2,2,560000.0,3,2.6,3121.0,2.0,2.0,1.0,0.0,70.0,2004.0,31,-37.8189,145.0131,2,14949.0
5434,3,0,1165000.0,1,2.6,3121.0,3.0,1.0,1.0,167.0,170.0,1964.6842169408897,31,-37.8167,145.0098,2,14949.0
5435,2,2,790000.0,0,2.6,3121.0,2.0,2.0,1.0,0.0,91.0,2013.0,31,-37.8198,145.005,2,14949.0
5436,2,0,870000.0,3,2.6,3121.0,2.0,1.0,1.0,100.0,151.96764988779805,1964.6842169408897,31,-37.8136,144.9927,2,14949.0
5437,3,0,1185000.0,1,2.6,3121.0,2.0,2.0,1.0,135.0,151.96764988779805,1964.6842169408897,31,-37.8202,145.0013,2,14949.0
5438,4,0,1212500.0,1,2.6,3121.0,4.0,3.0,2.0,108.0,108.0,2010.0,31,-37.8129,145.0013,2,14949.0
5439,2,0,1125000.0,1,2.6,3121.0,2.0,1.0,0.0,103.0,74.0,1900.0,31,-37.8199,144.9911,2,14949.0
5440,3,0,1520000.0,1,2.6,3121.0,3.0,1.0,2.0,248.0,100.0,1900.0,31,-37.8185,144.9935,2,14949.0
5441,5,0,1101500.0,1,11.4,3084.0,4.0,2.0,1.0,629.0,207.0,1960.0,0,-37.7395,145.0773,0,3540.0
5442,2,0,971000.0,1,11.4,3084.0,3.0,1.0,1.0,608.0,151.96764988779805,1964.6842169408897,0,-37.7407,145.0612,0,3540.0
5443,4,0,1020000.0,0,11.4,3084.0,4.0,2.0,2.0,843.0,181.0,1940.0,0,-37.7348,145.0656,0,3540.0
5444,3,2,560000.0,4,11.4,3084.0,3.0,1.0,1.0,213.0,112.0,2000.0,0,-37.7386,145.0733,0,3540.0
5445,3,0,1050000.0,3,11.4,3084.0,3.0,1.0,2.0,1016.0,205.0,1950.0,0,-37.7299,145.0656,0,3540.0
5446,3,0,1155000.0,1,11.4,3084.0,3.0,2.0,1.0,608.0,151.96764988779805,1964.6842169408897,0,-37.7439,145.0688,0,3540.0
5447,2,1,531000.0,1,11.4,3084.0,2.0,1.0,1.0,83.0,89.0,1990.0,0,-37.747,145.07,0,3540.0
5448,3,0,620000.0,4,11.4,3084.0,3.0,1.0,0.0,454.0,134.0,1940.0,0,-37.7449,145.072,0,3540.0
5449,3,0,780000.0,1,11.4,3084.0,3.0,1.0,2.0,627.0,154.0,1970.0,0,-37.7367,145.0797,0,3540.0
5450,4,0,1051000.0,3,11.4,3084.0,4.0,2.0,2.0,651.0,151.96764988779805,1964.6842169408897,0,-37.7338,145.0703,0,3540.0
5451,5,0,2530000.0,1,11.4,3084.0,5.0,3.0,1.0,1850.0,151.96764988779805,1910.0,0,-37.7465,145.0612,0,3540.0
5452,3,0,720000.0,3,11.4,3084.0,3.0,1.0,2.0,604.0,151.96764988779805,1964.6842169408897,0,-37.7377,145.0737,0,3540.0
5453,2,2,633000.0,1,11.4,3084.0,3.0,1.0,1.0,210.0,151.96764988779805,1964.6842169408897,0,-37.7417,145.0613,0,3540.0
5454,2,0,725000.0,1,11.4,3084.0,2.0,2.0,2.0,336.0,151.96764988779805,1945.0,0,-37.7381,145.07299999999995,0,3540.0
5455,4,0,821000.0,3,11.4,3084.0,3.0,1.0,2.0,403.0,148.0,1950.0,0,-37.7437,145.0633,0,3540.0
5456,4,0,915000.0,3,11.4,3084.0,4.0,3.0,2.0,0.0,185.0,2008.0,0,-37.7449,145.0596,0,3540.0
5457,3,2,600000.0,1,11.4,3084.0,3.0,2.0,2.0,169.0,151.96764988779805,2010.0,0,-37.7415,145.0726,0,3540.0
5458,4,0,890000.0,4,11.4,3084.0,4.0,3.0,2.0,583.0,182.0,1970.0,0,-37.733000000000004,145.0694,0,3540.0
5459,6,0,1245000.0,1,11.4,3084.0,3.0,3.0,4.0,911.0,151.96764988779805,1964.6842169408897,0,-37.7312,145.0635,0,3540.0
5460,2,0,430000.0,1,11.4,3084.0,2.0,1.0,1.0,164.0,83.0,1980.0,0,-37.7362,145.079,0,3540.0
5461,3,0,860000.0,1,11.4,3084.0,3.0,1.0,2.0,583.0,151.96764988779805,1964.6842169408897,0,-37.7346,145.0715,0,3540.0
5462,3,0,1012000.0,1,11.4,3084.0,3.0,2.0,1.0,323.0,142.0,2015.0,0,-37.7359,145.0614,0,3540.0
5463,3,0,1020000.0,3,11.4,3084.0,3.0,1.0,2.0,927.0,141.0,1960.0,0,-37.7342,145.0658,0,3540.0
5464,2,2,635000.0,0,11.4,3084.0,2.0,1.0,1.0,203.0,151.96764988779805,1964.6842169408897,0,-37.7432,145.0631,0,3540.0
5465,2,1,515000.0,3,11.4,3084.0,2.0,1.0,1.0,73.0,151.96764988779805,1964.6842169408897,0,-37.7472,145.0702,0,3540.0
5466,4,0,1610000.0,1,11.4,3084.0,4.0,1.0,4.0,1613.0,151.96764988779805,1964.6842169408897,0,-37.7324,145.0606,0,3540.0
5467,2,0,1200000.0,1,11.4,3084.0,2.0,1.0,1.0,757.0,151.96764988779805,1964.6842169408897,0,-37.7428,145.07,0,3540.0
5468,4,0,1270000.0,1,11.4,3084.0,4.0,2.0,4.0,604.0,230.0,1950.0,0,-37.7435,145.0686,0,3540.0
5469,3,0,515000.0,1,11.4,3084.0,3.0,2.0,1.0,606.0,99.0,1955.0,0,-37.7347,145.0783,0,3540.0
5470,3,2,780000.0,1,11.4,3084.0,3.0,1.0,2.0,239.0,151.96764988779805,1964.6842169408897,0,-37.7417,145.061,0,3540.0
5471,3,0,1000000.0,1,11.4,3084.0,3.0,1.0,1.0,826.0,151.96764988779805,1964.6842169408897,0,-37.7352,145.0714,0,3540.0
5472,3,0,867000.0,3,11.4,3084.0,3.0,1.0,1.0,355.0,51.0,1960.0,0,-37.7352,145.0713,0,3540.0
5473,3,0,945000.0,1,11.4,3084.0,3.0,1.0,1.0,625.0,135.0,1960.0,0,-37.7412,145.0642,0,3540.0
5474,2,2,618000.0,1,11.4,3084.0,2.0,1.0,1.0,151.0,96.0,1980.0,0,-37.7458,145.0609,0,3540.0
5475,4,0,1720000.0,1,11.4,3084.0,4.0,4.0,2.0,1215.0,151.96764988779805,1964.6842169408897,0,-37.7387,145.0729,0,3540.0
5476,3,2,601000.0,1,11.4,3084.0,3.0,2.0,1.0,217.0,142.0,2006.0,0,-37.7388,145.0742,0,3540.0
5477,3,0,852000.0,1,11.4,3084.0,3.0,1.0,1.0,776.0,151.96764988779805,1946.0,0,-37.7393,145.0685,0,3540.0
5478,2,2,452000.0,1,11.4,3084.0,2.0,1.0,1.0,0.0,151.96764988779805,1965.0,0,-37.7458,145.0659,0,3540.0
5479,4,0,1021000.0,1,11.4,3084.0,4.0,2.0,2.0,782.0,151.96764988779805,1950.0,0,-37.7433,145.0716,0,3540.0
5480,3,1,710000.0,1,11.4,3084.0,3.0,1.0,1.0,174.0,151.96764988779805,1964.6842169408897,0,-37.7404,145.0648,0,3540.0
5481,3,1,990000.0,1,11.4,3084.0,3.0,2.0,2.0,276.0,151.96764988779805,1964.6842169408897,0,-37.7336,145.0615,0,3540.0
5482,3,0,908000.0,1,11.4,3084.0,3.0,1.0,2.0,692.0,125.0,1950.0,0,-37.7345,145.0753,0,3540.0
5483,3,0,1145000.0,1,6.6,3011.0,3.0,1.0,1.0,350.0,116.0,1890.0,16,-37.8094,144.8869,6,2417.0
5484,3,0,970000.0,1,6.6,3011.0,3.0,1.0,0.0,137.0,98.0,1890.0,16,-37.8078,144.8972,6,2417.0
5485,3,0,1325000.0,4,6.6,3011.0,3.0,3.0,2.0,227.0,211.0,2015.0,16,-37.8033,144.8897,6,2417.0
5486,2,2,450000.0,1,6.6,3011.0,2.0,1.0,2.0,0.0,65.0,1970.0,16,-37.8087,144.8978,6,2417.0
5487,3,0,1330000.0,1,6.6,3011.0,3.0,3.0,2.0,168.0,187.0,2012.0,16,-37.8066,144.887,6,2417.0
5488,3,0,1075000.0,3,6.6,3011.0,3.0,2.0,1.0,306.0,140.0,1900.0,16,-37.8038,144.8896,6,2417.0
5489,3,0,937500.0,1,6.6,3011.0,2.0,2.0,2.0,409.0,151.96764988779805,1964.6842169408897,16,-37.8097,144.8987,6,2417.0
5490,3,0,1350000.0,0,6.6,3011.0,3.0,3.0,2.0,227.0,211.0,2015.0,16,-37.8033,144.8897,6,2417.0
5491,4,0,1201000.0,1,6.6,3011.0,4.0,2.0,1.0,299.0,158.0,1910.0,16,-37.8087,144.8952,6,2417.0
5492,3,0,990000.0,1,6.6,3011.0,3.0,1.0,0.0,371.0,134.0,1910.0,16,-37.8066,144.8853,6,2417.0
5493,2,1,720000.0,3,6.6,3011.0,2.0,1.0,1.0,126.0,127.0,2011.0,16,-37.8045,144.8898,6,2417.0
5494,2,0,780000.0,1,6.6,3011.0,2.0,1.0,1.0,176.0,151.96764988779805,1964.6842169408897,16,-37.8052,144.8883,6,2417.0
5495,3,0,880000.0,3,6.6,3011.0,3.0,1.0,0.0,216.0,125.0,1890.0,16,-37.8052,144.8941,6,2417.0
5496,3,0,920000.0,0,6.6,3011.0,3.0,2.0,2.0,0.0,132.0,2000.0,16,-37.8057,144.8857,6,2417.0
5497,3,0,1395000.0,3,6.6,3011.0,3.0,1.0,2.0,467.0,155.0,1946.0,16,-37.8093,144.8941,6,2417.0
5498,3,0,965000.0,1,6.6,3011.0,3.0,1.0,0.0,217.0,104.0,1910.0,16,-37.8037,144.8874,6,2417.0
5499,3,0,920000.0,4,6.6,3011.0,3.0,2.0,1.0,309.0,149.0,1910.0,16,-37.806999999999995,144.898,6,2417.0
5500,3,0,1001000.0,1,6.6,3011.0,2.0,1.0,1.0,256.0,151.96764988779805,1964.6842169408897,16,-37.8086,144.8927,6,2417.0
5501,2,1,755000.0,3,6.6,3011.0,2.0,2.0,1.0,97.0,151.96764988779805,1964.6842169408897,16,-37.8044,144.8941,6,2417.0
5502,3,0,875000.0,1,6.6,3011.0,3.0,2.0,2.0,193.0,154.0,2000.0,16,-37.8065,144.8866,6,2417.0
5503,2,0,822500.0,3,6.6,3011.0,2.0,2.0,1.0,228.0,111.0,1930.0,16,-37.8034,144.8855,6,2417.0
5504,2,0,990000.0,1,6.6,3011.0,2.0,1.0,2.0,306.0,151.96764988779805,1964.6842169408897,16,-37.8037,144.8893,6,2417.0
5505,3,0,1080000.0,4,6.6,3011.0,3.0,1.0,0.0,234.0,111.0,1900.0,16,-37.8051,144.8858,6,2417.0
5506,3,0,1126000.0,1,6.6,3011.0,3.0,1.0,0.0,357.0,151.96764988779805,1964.6842169408897,16,-37.8103,144.8962,6,2417.0
5507,2,0,1025000.0,3,6.6,3011.0,2.0,1.0,0.0,248.0,151.96764988779805,1964.6842169408897,16,-37.8083,144.8896,6,2417.0
5508,5,0,1275000.0,3,6.6,3011.0,5.0,3.0,1.0,386.0,218.0,1890.0,16,-37.8078,144.8846,6,2417.0
5509,3,0,881000.0,1,6.6,3011.0,2.0,1.0,2.0,217.0,151.96764988779805,1964.6842169408897,16,-37.8075,144.8909,6,2417.0
5510,2,0,955000.0,3,6.6,3011.0,2.0,1.0,0.0,148.0,72.0,1912.0,16,-37.8084,144.8907,6,2417.0
5511,4,0,1455000.0,3,6.6,3011.0,4.0,2.0,3.0,571.0,198.0,1920.0,16,-37.809,144.8865,6,2417.0
5512,1,2,215000.0,4,6.6,3011.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,16,-37.8087,144.8978,6,2417.0
5513,2,2,533000.0,1,6.6,3011.0,2.0,1.0,1.0,0.0,62.0,2012.0,16,-37.8042,144.892,6,2417.0
5514,3,0,1200000.0,1,6.6,3011.0,2.0,1.0,1.0,374.0,151.96764988779805,1964.6842169408897,16,-37.8057,144.8882,6,2417.0
5515,4,0,970000.0,4,6.6,3011.0,2.0,2.0,1.0,149.0,127.0,1920.0,16,-37.8047,144.8948,6,2417.0
5516,2,2,355000.0,1,6.6,3011.0,2.0,1.0,1.0,0.0,71.0,1975.0,16,-37.8066,144.8971,6,2417.0
5517,3,0,1032000.0,3,6.6,3011.0,3.0,1.0,0.0,224.0,136.0,1900.0,16,-37.8067,144.8934,6,2417.0
5518,2,0,887000.0,1,6.6,3011.0,2.0,1.0,1.0,170.0,151.96764988779805,1964.6842169408897,16,-37.8082,144.8928,6,2417.0
5519,3,0,965000.0,1,6.6,3011.0,3.0,1.0,1.0,283.0,151.96764988779805,1940.0,16,-37.8064,144.8944,6,2417.0
5520,4,0,920000.0,0,6.6,3011.0,2.0,1.0,0.0,274.0,151.96764988779805,1964.6842169408897,16,-37.8039,144.8929,6,2417.0
5521,4,0,1270000.0,1,6.6,3011.0,3.0,1.0,1.0,352.0,150.0,1890.0,16,-37.8059,144.8899,6,2417.0
5522,3,0,1310000.0,1,6.6,3011.0,3.0,2.0,1.0,229.0,151.96764988779805,1964.6842169408897,16,-37.8032,144.8892,6,2417.0
5523,2,0,815000.0,1,6.6,3011.0,2.0,1.0,0.0,172.0,81.0,1900.0,16,-37.81,144.8896,6,2417.0
5524,2,0,701000.0,0,6.6,3011.0,2.0,1.0,0.0,164.0,151.96764988779805,1910.0,16,-37.8078,144.8979,6,2417.0
5525,2,2,593000.0,1,2.1,3205.0,2.0,2.0,1.0,0.0,83.0,2012.0,25,-37.8341,144.9713,5,5943.0
5526,3,0,1600000.0,3,2.1,3205.0,3.0,2.0,1.0,88.0,93.0,1890.0,25,-37.8363,144.9628,5,5943.0
5527,2,0,920500.0,1,2.1,3205.0,2.0,1.0,0.0,114.0,151.96764988779805,1964.6842169408897,25,-37.8344,144.9686,5,5943.0
5528,4,0,1620000.0,1,2.1,3205.0,4.0,2.0,0.0,163.0,153.0,1890.0,25,-37.8355,144.951,5,5943.0
